Source IP,Source Port,Destination IP,Destination Port,Protocol,Flow Duration,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
10.0.2.15,37652,195.154.107.23,443,TCP,9.959257,79625.61865809869149877345268,102.8189151058156245993049482,0.009735344086021505376344086022,0.02605814552695931104529670084,0.387567,0.000001,0.02050025826446280991735537190,0.03591615601531709328353323123,0.387881,0.000026,0.01851163011152416356877323420,0.03394397162521598284168456338,0.387567,0.000003,9.959257,0,9.959257,9.959257,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.984744,520755.4645366971852257804507,522.2968160225239625572773824,0.001914987341772151898734177215,0.007201106583004438715739557062,0.129282,0.000000,0.007006602807017543859649122807,0.01338033527472451113764814261,0.139046,0.000026,0.002635844244984160506863780359,0.008558781058190148068045939515,0.129371,0.000002,9.984744,0,9.984744,9.984744,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.955864,73608.88015344524593746961590,87.78745872784119991996676532,0.01140419702176403207331042383,0.03040987886558239464871441540,0.298930,0.000001,0.03444577508650519031141868512,0.04764585437182091345521747802,0.299213,0.000036,0.01707695368782161234991423671,0.03821717618676570090553592632,0.299094,0.000003,9.955864,0,9.955864,9.955864,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.970508,59555.03972315151845823703266,73.21592841608471704751653577,0.01367696570644718792866941015,0.03681659298703877740761965545,0.384098,0.000003,0.04004192771084337349397590361,0.05698764343084564520109331812,0.384362,0.000027,0.02081487265135699373695198330,0.04491196124640286454737777507,0.384355,0.000003,9.970508,0,9.970508,9.970508,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.939135,70743.88264169869913226855255,86.02358253509988545280851905,0.01163833138173302107728337237,0.02835921756972021932912610942,0.246567,0.000003,0.03524481560283687943262411348,0.04269418224255963513151381175,0.246769,0.000024,0.01740624168126094570928196147,0.03488277079728434731485425978,0.246567,0.000003,9.939135,0,9.939135,9.939135,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.944312,73195.91340255615471437340260,88.89503869146503046163475160,0.01126196149490373725934314836,0.02734713485535005031936208682,0.280606,0.000000,0.03379417687074829931972789116,0.04262786984711291394708531583,0.280665,0.000036,0.01691093877551020408163265306,0.03355957081419609648536891005,0.280769,0.000003,9.944312,0,9.944312,9.944312,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.953596,64928.69511682009195470662060,80.27249649272484034915622454,0.01247317794486215538847117794,0.02796065830980389862019299253,0.218142,0.000002,0.03593246209386281588447653430,0.04156859456276308554688549547,0.218142,0.000041,0.01914153076923076923076923077,0.03535432942535588736569516330,0.218569,0.000003,9.953596,0,9.953596,9.953596,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.990086,71357.34367051494851996269101,87.58683358681797133678328695,0.01143030434782608695652173913,0.02890092579893522268785912483,0.269582,0.000000,0.03504924210526315789473684211,0.04593146675840542537152706947,0.273841,0.000024,0.01698994217687074829931972789,0.03569010636599071356052716951,0.270154,0.000003,9.990086,0,9.990086,9.990086,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.997198,71600.86256168978547789090503,87.92463648314257654994929579,0.01138633029612756264236902050,0.02847482961239986498475779045,0.357801,0.000000,0.03351503355704697986577181208,0.04383287642661065387029934645,0.357867,0.000022,0.01717575820379965457685664940,0.03563940026015268347484346763,0.395397,0.000000,9.997198,0,9.997198,9.997198,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.977954,71550.94120498050001032275755,90.69995712547883063000691324,0.01103755973451327433628318584,0.02424542683553294101131489452,0.192626,0.000000,0.03271419672131147540983606557,0.03686055207602473389877310258,0.193225,0.000030,0.01667549163879598662207357860,0.02986849270201879033312884486,0.192626,0.000000,9.977954,0,9.977954,9.977954,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.940536,71663.03708371460050041567175,88.02342247943169261697759557,0.01137361098398169336384439359,0.02739560662794070900200437286,0.266269,0.000000,0.03324376923076923076923076923,0.04166103306734619566624945739,0.266269,0.000024,0.01731800696864111498257839721,0.03463370039882877833697788508,0.266895,0.000003,9.940536,0,9.940536,9.940536,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.877722,70491.96160815216301896327919,88.48193945932068142836982049,0.01131468728522336769759450172,0.03095626898267225030682686026,0.303859,0.000001,0.030865815625,0.04733300693403399184660444449,0.303859,0.000022,0.01782254347826086956521739130,0.03915190220366151452335956055,0.341941,0.000004,9.877722,0,9.877722,9.877722,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.982883,77823.81101731834380909803310,98.36837715116965710206159884,0.01017623139653414882772680938,0.02794028480024586267777970338,0.252629,0.000004,0.02697981081081081081081081081,0.04304354578634443101477199047,0.252629,0.000021,0.01636516885245901639344262295,0.03624967454402586371645556066,0.264101,0.000004,9.982883,0,9.982883,9.982883,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.939649,99964.79754969214707682333652,128.7771831781987472595863295,0.007771422204847537138389366693,0.01945651794211729510632203205,0.144209,0.000000,0.01976408183632734530938123752,0.03010914136921359338745344958,0.161221,0.000025,0.01279216087516087516087516088,0.02532391251079185967222457091,0.182166,0.000000,9.939649,0,9.939649,9.939649,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.838363,70685.74314649703411024781257,89.64906051951935499838743498,0.01116726787741203178206583428,0.02919447869478025686381604628,0.332090,0.000001,0.02954139639639639639639639640,0.04488427922351751177898367023,0.332569,0.000021,0.01798603839122486288848263254,0.03704025814607435270017103053,0.332090,0.000003,9.838363,0,9.838363,9.838363,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.925531,82791.94332273003832238295362,100.3472761306170924255840821,0.009975408040201005025125628141,0.02574634817738551935311844082,0.300341,0.000001,0.02660878820375335120643431635,0.03872717074426634899091242752,0.300522,0.000023,0.01598300966183574879227053140,0.03232688915134167846944737902,0.300753,0.000003,9.925531,0,9.925531,9.925531,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.975328,73219.54726701718479833445076,91.02457583349640232381331220,0.01099815656008820286659316428,0.02515458560330335934368183245,0.166719,0.000001,0.03259911111111111111111111111,0.03975944986813980101190720279,0.202087,0.000035,0.01656052833333333333333333333,0.03162470291137797793111537088,0.166719,0.000003,9.975328,0,9.975328,9.975328,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.954309,68754.24502092510891514418530,86.39474623502244103533454708,0.01158825261932479627473806752,0.02797573159278818242009694541,0.256241,0.000000,0.03351534006734006734006734007,0.04322554305673329593899355568,0.292708,0.000029,0.01774386631016042780748663102,0.03435289682386368537093322083,0.256241,0.000003,9.954309,0,9.954309,9.954309,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.868282,74972.72574902095420459204550,90.99861556449238074063955611,0.01100142920847268673355629877,0.02741502161334172881103183782,0.243160,0.000000,0.03367924232081911262798634812,0.04315636546398390278325304767,0.280683,0.000026,0.01636523217247097844112769486,0.03338959585387155946178868891,0.243160,0.000000,9.868282,0,9.868282,9.868282,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.996202,74126.45322693559013713408352,95.73636066978238334919602465,0.01045627824267782426778242678,0.02451164532691446213300412430,0.172670,0.000001,0.02884362028985507246376811594,0.03830655124116538092070081463,0.206378,0.000020,0.01638721639344262295081967213,0.03102837211013999903771162076,0.172670,0.000004,9.996202,0,9.996202,9.996202,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.902286,69983.63812154082400770892701,87.25257985883259683673042770,0.01147425955967555040556199305,0.02844102891656317409532193744,0.194869,0.000000,0.03246590163934426229508196721,0.04345891963678885913165538925,0.195725,0.000022,0.01777769838420107719928186715,0.03561215079203674791084357748,0.194869,0.000000,9.902286,0,9.902286,9.902286,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.980665,76121.78146446153638059187439,93.07997012223133428483973763,0.01075502693965517241379310345,0.02615075834489885695852184749,0.252302,0.000000,0.03118823125,0.03995833766452094339116598986,0.252451,0.000023,0.01644261120263591433278418451,0.03272575823113014664562337179,0.252810,0.000003,9.980665,0,9.980665,9.980665,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.964622,74311.29851187531248049348987,93.12947345117556892775260316,0.01074932254584681769147788565,0.02757743509223187699768630269,0.295872,0.000000,0.03133447169811320754716981132,0.04326229023972566714555102284,0.302347,0.000027,0.01638918092105263157894736842,0.03450208563593159993381149814,0.295872,0.000000,9.964622,0,9.964622,9.964622,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.996557,70085.63048257515062435996714,90.63120432364863222407474894,0.01104591933701657458563535912,0.02848385033545580153552404791,0.228655,0.000001,0.02940144705882352941176470588,0.04373244000344602397229465582,0.267606,0.000020,0.01772397340425531914893617021,0.03654577176060634599900898200,0.238854,0.000004,9.996557,0,9.996557,9.996557,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.959451,75174.82640358389232498859626,94.28230531984142499420901815,0.01061775159914712153518123667,0.02712200244968281150567436740,0.225305,0.000000,0.02972848059701492537313432836,0.04178368914738550177018616091,0.225379,0.000019,0.01654393853820598006644518272,0.03433336477756916769814262809,0.225550,0.000000,9.959451,0,9.959451,9.959451,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.997714,74841.30872317411760328411075,94.42158477427940027090192818,0.01060202969247083775185577943,0.02898909419853174233725946438,0.363093,0.000002,0.02917006725146198830409356725,0.04462955757317432963682030468,0.363093,0.000021,0.01666265,0.03701707481749794341342176515,0.403049,0.000003,9.997714,0,9.997714,9.997714,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.996077,72675.81072054567006636703579,87.33426123068079607630073278,0.01146339105504587155963302752,0.02662193921609235423607095537,0.196015,0.000003,0.03470860069444444444444444444,0.04146854399656925756687925603,0.210532,0.000033,0.01713275643224699828473413379,0.03282958908150025025445217429,0.201114,0.000004,9.996077,0,9.996077,9.996077,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.947065,67806.03122629639999336487698,82.93903779657617598759030930,0.01207168082524271844660194175,0.03028552793549722075283151492,0.272804,0.000002,0.03539734519572953736654804270,0.04718364920512779916214799053,0.272918,0.000020,0.01835251845018450184501845018,0.03704805199673653167946487178,0.273079,0.000003,9.947065,0,9.947065,9.947065,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.968350,73542.66252689763100212171523,91.79051698626151770353167776,0.01090629102844638949671772429,0.02691196868878249190929812573,0.213434,0.000002,0.03075010216718266253869969040,0.04112737934054644416904959193,0.213622,0.000021,0.01682945084745762711864406780,0.03432279451235938972451017123,0.224071,0.000003,9.96835,0,9.968350,9.968350,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.962173,72024.74801431374460170486901,90.04059656462500701403197877,0.01111849665178571428571428571,0.02647236643587181413693431016,0.262051,0.000001,0.03182752396166134185303514377,0.04174660094900059136368459634,0.285562,0.000025,0.01711712027491408934707903780,0.03315069341952731815875055786,0.262051,0.000003,9.962173,0,9.962173,9.962173,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.997295,76527.40066187903827985470070,97.62640794334867581680844668,0.01025363589743589743589743590,0.02435916174762515655303719102,0.168811,0.000000,0.02881027953890489913544668588,0.03794598039759846492727754640,0.201583,0.000022,0.01588466985645933014354066986,0.03141035774962649522623493123,0.198722,0.000000,9.997295,0,9.997295,9.997295,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.974929,73287.03793280132620492837593,89.92545210096232263908845867,0.01113273325892857142857142857,0.02965780215368074541995617197,0.297006,0.000000,0.03186878274760383386581469649,0.04704856433929251740353146186,0.297084,0.000019,0.01713869587628865979381443299,0.03721725026752158923751272301,0.297099,0.000000,9.974929,0,9.974929,9.974929,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.991352,80629.02798340004435836111069,100.2867279623418332173663784,0.009981370629370629370629370629,0.02715457518547282491249328549,0.263683,0.000000,0.02575040721649484536082474227,0.04119192485161421852624856796,0.264100,0.000017,0.01632571568627450980392156863,0.03451380529662354728014802057,0.263683,0.000000,9.991352,0,9.991352,9.991352,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.967078,76857.43003114854724724738785,95.31379206624047689804373960,0.01050271654373024236037934668,0.02594385146293335574440383188,0.177902,0.000003,0.02948747633136094674556213018,0.03962510552309047597799924289,0.178134,0.000023,0.01633905573770491803278688525,0.03317189529805610775182435340,0.210706,0.000003,9.967078,0,9.967078,9.967078,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.977603,70959.12715709374285587430167,86.79439340290448517544744965,0.01153480115606936416184971098,0.02829942421818482332695489401,0.240364,0.000003,0.03336860200668896321070234114,0.04278183953908224824061805460,0.240776,0.000022,0.01765925486725663716814159292,0.03568380699885287477386599631,0.240570,0.000004,9.977603,0,9.977603,9.977603,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.913461,79161.55619112235373700466467,99.66246904083246002581742138,0.01004403343465045592705167173,0.02438094989246982555121384960,0.170606,0.000002,0.02657597050938337801608579088,0.03792007605557979260824340050,0.170742,0.000020,0.01617193964110929853181076672,0.03109977537029732564702787569,0.206974,0.000004,9.913461,0,9.913461,9.913461,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.916726,68111.39079571221388994714586,93.07507336594759197743287452,0.01075566811279826464208242950,0.02631155526338818756975109811,0.230339,0.000000,0.02736828531855955678670360111,0.04003916920853920336212089409,0.240867,0.000024,0.01763845357142857142857142857,0.03476850357830724368612118010,0.230339,0.000000,9.916726,0,9.916726,9.916726,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.953742,75916.97675105503035943668220,99.76147663863499777269694151,0.01003401411290322580645161290,0.02538997818371111473224081287,0.185000,0.000004,0.02598783028720626631853785901,0.03806973671520940537619392666,0.185000,0.000021,0.01637118914473684210526315789,0.03350649514843659186979121654,0.185268,0.000004,9.953742,0,9.953742,9.953742,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.931264,75542.24719028715780790843945,97.67135381760065989586018456,0.01024898245614035087719298246,0.02505108854125833435535746032,0.147555,0.000000,0.02853786494252873563218390805,0.03791215580796802318049914077,0.171806,0.000026,0.01601813064516129032258064516,0.03206193093398364782200933221,0.159907,0.000000,9.931264,0,9.931264,9.931264,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.968426,80495.75730411200323902690355,107.0379616601457441726507274,0.009351243902439024390243902439,0.02355805068692411548640934290,0.217684,0.000002,0.02341878199052132701421800948,0.03468071514897754374120300763,0.217887,0.000021,0.01550270139968895800933125972,0.03014017480591742885358436000,0.217936,0.000004,9.968426,0,9.968426,9.968426,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.951990,78694.00994173024691544103240,103.9993006423840859968709776,0.009624748549323017408123791103,0.02306082839983347478794186592,0.170209,0.000001,0.02564926804123711340206185567,0.03528406072873930982054431309,0.184106,0.000036,0.01539298449612403100775193798,0.02978048260910887715323493697,0.170209,0.000004,9.95199,0,9.951990,9.951990,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.996538,70440.58653105705195138556968,91.63172290246883471057680169,0.01092517814207650273224043716,0.02749910757481663987494931707,0.266278,0.000001,0.02853222922636103151862464183,0.04210036857681445671907051783,0.266703,0.000018,0.01769298761061946902654867257,0.03589663856536429822404639509,0.266278,0.000005,9.996538,0,9.996538,9.996538,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.954640,71836.14877082445974942338447,92.51966921958001494780323548,0.01082026086956521739130434783,0.02845505491995588198688051504,0.240833,0.000002,0.02891174344023323615160349854,0.04492715534033865685576693911,0.264495,0.000020,0.01728236111111111111111111111,0.03669977467654770194170045162,0.241084,0.000003,9.95464,0,9.954640,9.954640,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.973327,68224.77594487777248254268611,88.83695480956354885385789516,0.01126929604519774011299435028,0.02896958027852782081541653269,0.283502,0.000001,0.02939667159763313609467455621,0.04431024972739040316004936354,0.286869,0.000024,0.01826616666666666666666666667,0.03872081606800367080588036582,0.292639,0.000004,9.973327,0,9.973327,9.973327,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.966453,66544.43662153426098532747809,86.28947530279829744845031628,0.01160238998835855646100116414,0.03570099140991412469540201877,0.352268,0.000002,0.03008915454545454545454545455,0.05541813395736515267662660099,0.352403,0.000024,0.01887585795454545454545454545,0.04642211931304826982166841570,0.352525,0.000004,9.966453,0,9.966453,9.966453,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.970335,65963.48066539389097758500592,84.55082000755240420708030372,0.01184125296912114014251781473,0.03133789260506229456192215518,0.286709,0.000004,0.03216203870967741935483870968,0.04851209792714591613957651376,0.286784,0.000023,0.01877648399246704331450094162,0.04082451370177070498856537936,0.287025,0.000004,9.970335,0,9.970335,9.970335,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.980110,71693.39816895805757651969768,92.28355198489796204651050940,0.01084794565217391304347826087,0.02929386937933571821745090606,0.297257,0.000000,0.02935259705882352941176470588,0.04477455537028894907908081843,0.297827,0.000000,0.01723680483592400690846286701,0.03770605881226366792583201271,0.308809,0.000000,9.98011,0,9.980110,9.980110,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.909473,88680.69977081525929784560693,125.0318760644486341503730824,0.008004420840064620355411954766,0.01976809699535845613429768322,0.140589,0.000004,0.02094955391120507399577167019,0.03153002671744351426092403598,0.146394,0.000026,0.01297051439790575916230366492,0.02628815463081485553419534169,0.172096,0.000004,9.909473,0,9.909473,9.909473,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.996513,81381.97789569222787986170778,106.4371146218686455967195761,0.009404057384760112888052681091,0.02519376438574035685278845873,0.210228,0.000001,0.02435504228855721393034825871,0.03705137618601377893910755722,0.210986,0.000017,0.01514623181818181818181818182,0.03228980249756277553446053848,0.219313,0.000003,9.996513,0,9.996513,9.996513,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.952296,83582.82350123026887463958066,108.9195900121941710736899304,0.009189562326869806094182825485,0.02184896449228143597532225379,0.165299,0.000000,0.02403897826086956521739130435,0.03409582908750240635999318077,0.165299,0.000020,0.01489855988023952095808383234,0.02885365891235619167056877304,0.165649,0.000000,9.952296,0,9.952296,9.952296,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.960608,80359.65274408951742704862996,105.7164381933311701454369051,0.009468258555133079847908745247,0.02445963087532706606177927682,0.200772,0.000002,0.02490029,0.03758004320252518214060086073,0.228961,0.000020,0.01530047311827956989247311828,0.03170042053980404386027812805,0.228465,0.000004,9.960608,0,9.960608,9.960608,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.955564,81357.01804538647935968268598,107.4775874074035383630701385,0.009312969130028063610851262862,0.02174430206345042113594200008,0.163272,0.000000,0.02476480348258706467661691542,0.03285157855575095680007423824,0.163410,0.000025,0.01494804504504504504504504505,0.02853656813432873076701635697,0.172690,0.000000,9.955564,0,9.955564,9.955564,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.997572,70836.39907769606460448596919,92.52246445436952091967929813,0.01081988311688311688311688312,0.02782987846318408990609523605,0.212244,0.000004,0.02881093948126801152737752161,0.04320550265451467785582765540,0.213247,0.000028,0.01735658333333333333333333333,0.03751010225813377030113114741,0.250389,0.000004,9.997572,0,9.997572,9.997572,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.955323,69905.91867285471300127579989,90.80569259279683843507639079,0.01102472093023255813953488372,0.02772950807948125114286217024,0.208389,0.000000,0.02954006824925816023738872404,0.04211749039469367398535995424,0.208389,0.000032,0.01762004070796460176991150442,0.03556193580933418719530425213,0.246881,0.000000,9.955323,0,9.955323,9.955323,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.988598,72963.29274638943323177086514,95.50889924692133971153909688,0.01048121511017838405036726128,0.02759770826751009360143276477,0.232237,0.000004,0.02759241712707182320441988950,0.04179565738605445398402829642,0.232237,0.000024,0.01692982711864406779661016949,0.03718676466694177887737618863,0.232958,0.000004,9.988598,0,9.988598,9.988598,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.998179,69249.71037225878832535404697,88.71615521186408044904977196,0.01128462641083521444695259594,0.03018469841064557271034005132,0.234694,0.000000,0.03066881595092024539877300613,0.04538622028070963557476278339,0.234694,0.000025,0.01788564221824686940966010733,0.03826910624661586691320647161,0.265062,0.000000,9.998179,0,9.998179,9.998179,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.936980,71399.76129568540945035614442,92.98599775787009735352189498,0.01076595882990249187432286024,0.02696869679129606806870361113,0.201692,0.000000,0.02911985294117647058823529412,0.04100278155089558433705324406,0.202029,0.000038,0.01707371477663230240549828179,0.03456804649852252432739954210,0.201826,0.000000,9.93698,0,9.936980,9.936980,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.885736,73238.04722278644705867120061,98.93041853434079162138256575,0.01011846059365404298874104401,0.02271645314350003989053299729,0.196611,0.000004,0.02612407692307692307692307692,0.03318443104585570877183172130,0.197236,0.000017,0.01650343906510851419031719533,0.02986499966268290384821550880,0.196611,0.000004,9.885736,0,9.885736,9.885736,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.981625,70092.29459131153494546228695,91.66844075989630946864864188,0.01092081509846827133479212254,0.02645128371635075126084503179,0.230921,0.000000,0.02843767806267806267806267806,0.03983336183762913084168627716,0.231090,0.000028,0.01775992348754448398576512456,0.03415007200044893959347750698,0.270625,0.000000,9.981625,0,9.981625,9.981625,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.988500,72884.41707964158782599989988,91.40511588326575561896180608,0.01095230263157894736842105263,0.02633274552159800993905463853,0.205789,0.000000,0.03008409939759036144578313253,0.03892538413091558668116663956,0.206155,0.000020,0.01725113298791018998272884283,0.03390401933580179554881524245,0.205789,0.000000,9.9885,0,9.988500,9.988500,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.959709,74946.36640488190970238186678,91.16732225811015161185934248,0.01098093605292171995589856670,0.02910925091648089051741106188,0.229240,0.000000,0.03073966666666666666666666667,0.04502708615699525458479609754,0.229456,0.000023,0.01711269759450171821305841924,0.03695431276312409343008051636,0.229240,0.000000,9.959709,0,9.959709,9.959709,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.984530,93743.82169215776806719995834,118.2829837759013193410205588,0.008461466101694915254237288136,0.02235622650163492572141063759,0.190250,0.000001,0.02017076767676767676767676768,0.03333033099608020446249482576,0.190354,0.000022,0.01459689327485380116959064327,0.02927445309593659847134245590,0.190250,0.000003,9.98453,0,9.984530,9.984530,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.996614,96832.88761574669182985358843,124.3421022358170476523350807,0.008048803542673107890499194847,0.01800923739690556311940687797,0.227699,0.000000,0.01832462683823529411764705882,0.02554421289703407830430837812,0.227699,0.000024,0.01434234433285509325681492109,0.02353775888758804602705370298,0.267724,0.000000,9.996614,0,9.996614,9.996614,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.937307,95605.17753954869261863400215,120.6564313651575824315380414,0.008294914023372287145242070117,0.01812808924439046156217431090,0.194064,0.000000,0.01937096881091617933723196881,0.02555698688499194619271340256,0.194203,0.000020,0.01452776900584795321637426901,0.02241362995629490265906830232,0.194242,0.000000,9.937307,0,9.937307,9.937307,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.985166,75029.59890701867149729909348,96.64336076135339162113078541,0.01035805601659751037344398340,0.02628029791559989959837134453,0.208324,0.000000,0.02942969230769230769230769231,0.03995471460614079067093392185,0.208409,0.000022,0.0159762656,0.03313014740165859330017484459,0.208457,0.000000,9.985166,0,9.985166,9.985166,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.946425,81496.21597709729877820422916,101.7450993698741004933933549,0.009838204747774480712166172107,0.02352619014185488788162930552,0.245481,0.000003,0.02866366570605187319884726225,0.03673020246475368129854373461,0.245742,0.000022,0.01500194419306184012066365008,0.02875992785542319023233580218,0.245481,0.000004,9.946425,0,9.946425,9.946425,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.965421,76605.69483216012650142929235,92.82096561700704867360847073,0.01078508766233766233766233766,0.02725386256756025249263180764,0.283989,0.000000,0.031141396875,0.04163565908968647615972446151,0.284548,0.000020,0.01652615920398009950248756219,0.03413659682022076350673383296,0.283989,0.000003,9.965421,0,9.965421,9.965421,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.972059,75055.91372854893858931239777,91.75637649155505397631522236,0.01091034901531728665207877462,0.02668977358435807419760323458,0.216294,0.000003,0.03236323051948051948051948052,0.04245644597562943795089700451,0.256086,0.000030,0.01648196528925619834710743802,0.03299933109020713241369893476,0.216294,0.000004,9.972059,0,9.972059,9.972059,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.955326,71248.39508018120149957922021,84.27649682190216573520545686,0.01187986396181384248210023866,0.02933535237655652089902348350,0.225022,0.000000,0.03593923465703971119133574007,0.04625906286268526431957728219,0.225317,0.000020,0.01777661428571428571428571429,0.03652291447018673395597877644,0.263065,0.000004,9.955326,0,9.955326,9.955326,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.957895,72062.21796875745325693833888,84.95771445672001964270561198,0.01178449112426035502958579882,0.02972508297684087468831747851,0.262185,0.000003,0.03530282562277580071174377224,0.04819516106958306882193784621,0.262596,0.000022,0.01768720248667850799289520426,0.03759339914377423623431919592,0.279966,0.000003,9.957895,0,9.957895,9.957895,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.748514,70661.33361453858506024610520,87.91083441024960317028831266,0.01138845093457943925233644860,0.02957027612343691353895861169,0.301253,0.000000,0.03185384640522875816993464052,0.04499642913736640297288479448,0.301631,0.000000,0.01775685610200364298724954463,0.03835556925994976060058895735,0.301408,0.000000,9.748514,0,9.748514,9.748514,0,0,0,0,P2P
10.0.2.15,37652,195.154.107.23,443,TCP,9.999640,71421.37116936209703549327776,82.80298090731266325587721158,0.01209146311970979443772672310,0.03098841159773497935925161019,0.270637,0.000000,0.03689901481481481481481481481,0.04901558408154286487810967954,0.270637,0.000020,0.01798456115107913669064748201,0.03814842214400662323736185833,0.271442,0.000000,9.99964,0,9.999640,9.999640,0,0,0,0,P2P
